cli_pl_header	cli_pl_body	cli_cont_len	srv_pl_header	srv_pl_body	srv_cont_len	aggregated_sessions	bytes	net_samples	tcp_frag	tcp_pkts	tcp_retr	tcp_ooo	cli_tcp_pkts	cli_tcp_ooo	cli_tcp_retr	cli_tcp_frag	cli_tcp_empty	cli_win_change	cli_win_zero	cli_tcp_full	cli_tcp_tot_bytes	cli_pl_tot	cli_pl_change	srv_tcp_pkts	srv_tcp_ooo	srv_tcp_retr	srv_tcp_frag	srv_tcp_empty	srv_win_change	srv_win_zero	srv_tcp_full	srv_tcp_tot_bytes	srv_pl_tot	srv_pl_change	srv_tcp_win	srv_tx_time	cli_tcp_win	client_latency	application_latency	cli_tx_time	load_time	server_latency	proxy	sp_healthscore	sp_req_duration	sp_is_lat	sp_error	throughput
1222	0	0	329	17833	17833	1	41812	1	0	50	15	0	20	0	1	0	18	1	0	0	3724	1222	1	30	0	14	0	2	1	0	0	38088	18162	3	65792	212.41	65792	23.06	43.587	0.0	302.117	5.073	0	0	0	0	0	138.396713856
718	0	0	1046	12527	0	1	16127	1	0	26	0	0	13	0	0	0	12	9	0	0	1636	718	1	13	0	0	0	2	7	0	9	14491	13573	4	40544	61.059	5189632	0.036	1645.313	0.0	1706.444	14.514	0	0	0	0	0	9.45064707661
718	0	0	1046	12527	0	1	32254	1	0	52	12	0	26	0	1	0	24	10	0	0	3272	718	1	26	0	11	0	4	4	0	18	28982	13573	4	40544	61.278	5560320	0.134	1644.291	0.0	1705.837	14.207	0	0	0	0	0	18.9080199339
718	0	0	1046	12527	0	1	32254	1	0	52	12	0	26	0	1	0	24	10	0	0	3272	718	1	26	0	11	0	4	6	0	18	28982	13573	4	40544	61.05	5560320	0.004	1645.308	0.0	1706.366	14.511	0	0	0	0	0	18.9021581536
817	0	0	693	5182	5182	1	14784	1	0	20	6	0	8	0	1	0	6	2	0	0	2194	817	1	12	0	5	0	2	1	0	8	12590	5875	2	49232	0.561	7043072	0.025	33.497	0.0	34.108	16.533	0	0	0	0	0	433.446698722
119	78586	80034	492	54532	54971	1	146434	1	0	175	1	5	95	5	0	0	40	37	0	54	85363	78705	2	80	0	1	0	41	5	0	38	61071	55024	1	140160	581.254	140160	143.809	258.898	582.964	1710.734	0.026	0	0	0	0	0	85.5971764167
817	0	0	693	5182	5182	1	7392	1	0	10	0	0	4	0	0	0	3	2	0	0	1097	817	1	6	0	0	0	1	1	0	4	6295	5875	2	49232	0.544	7043072	0.035	33.504	0.0	34.118	16.531	0	0	0	0	0	216.659827657
817	0	0	693	5182	5182	1	14784	1	0	20	6	0	8	0	1	0	6	4	0	0	2194	817	1	12	0	5	0	2	0	0	8	12590	5875	2	43440	0.518	7043072	0.675	32.436	0.0	34.304	15.606	0	0	0	0	0	430.970149254
119	80034	80034	492	54532	54971	1	295904	1	0	352	96	0	192	0	56	0	80	57	0	110	173762	80153	2	160	0	40	0	82	7	0	76	122142	55024	1	140160	581.437	140160	143.806	258.872	582.996	1710.917	0.001	0	0	0	0	0	172.950528868
119	80034	80034	492	54532	54971	1	295904	1	0	352	96	0	192	0	56	0	80	38	0	110	173762	80153	2	160	0	40	0	82	5	0	76	122142	55024	1	140160	581.749	140160	143.709	259.308	583.231	1711.706	0.029	0	0	0	0	0	172.870808422
832	0	0	886	958	958	1	6644	1	0	18	3	0	10	0	1	0	8	2	0	0	2380	832	1	8	0	2	0	4	0	0	2	4264	1844	2	14600	0.062	2594816	0.141	44.256	0.0	44.6	14.92	0	0	0	0	0	148.968609865
832	0	0	886	958	958	1	3322	1	0	9	0	0	5	0	0	0	4	1	0	0	1190	832	1	4	0	0	0	2	0	0	1	2132	1844	2	14600	0.124	2224128	0.078	45.395	0.0	45.675	15.185	0	0	0	0	0	72.7312534209
832	0	0	886	958	958	1	6644	1	0	18	3	0	10	0	1	0	8	2	0	0	2380	832	1	8	0	2	0	4	0	0	2	4264	1844	2	14600	0.12	2594816	0.086	45.282	0.0	45.574	15.179	0	0	0	0	0	145.784877342
815	0	0	699	15367	0	1	37854	1	0	58	13	0	30	0	1	0	28	12	0	0	3746	815	1	28	0	12	0	4	10	0	20	34108	16066	4	46336	45.272	6301696	0.004	24.988	0.0	70.268	9.765	0	0	0	0	0	538.708942904
815	0	0	699	15367	0	1	37854	1	0	58	13	0	30	0	1	0	28	14	0	0	3746	815	1	28	0	12	0	4	3	0	20	34108	16066	4	43440	45.291	6301696	0.107	23.588	0.0	69.093	9.396	0	0	0	0	0	547.870261821
374	0	0	449	38889	38889	1	88136	1	0	124	29	0	60	0	1	0	58	19	0	0	4964	374	1	64	0	28	0	8	9	0	54	83172	39338	2	2052096	29.089	64128	0.11	25.762	0.0	55.071	11.213	0	0	0	0	0	1600.40674765
815	0	0	699	15367	0	1	18927	1	0	29	0	0	15	0	0	0	14	11	0	0	1873	815	1	14	0	0	0	2	11	0	10	17054	16066	4	46336	45.168	5931008	0.009	24.972	0.0	70.158	9.77	0	0	0	0	0	269.776789532
374	0	0	449	38889	38889	1	44068	1	0	62	0	0	30	0	0	0	29	18	0	0	2482	374	1	32	0	0	0	4	18	0	27	41586	39338	2	2052096	28.696	64128	0.027	26.551	0.0	55.301	11.903	0	0	0	0	0	796.875282545
374	0	0	449	38889	38889	1	88136	1	0	124	29	0	60	0	1	0	58	19	0	0	4964	374	1	64	0	28	0	8	14	0	54	83172	39338	2	2052096	28.804	64128	0.001	26.535	0.0	55.341	11.941	0	0	0	0	0	1592.59861585
823	0	0	659	3441	3441	1	10966	1	0	16	4	0	8	0	1	0	6	3	0	0	2206	823	1	8	0	3	0	2	0	0	4	8760	4100	2	55024	0.318	7969792	0.589	32.844	0.0	34.34	15.458	0	0	0	0	0	319.336051252
823	0	0	659	3441	3441	1	10966	1	0	16	4	0	8	0	1	0	6	3	0	0	2206	823	1	8	0	3	0	2	2	0	4	8760	4100	2	60816	0.349	7969792	0.008	34.358	0.0	34.723	15.722	0	0	0	0	0	315.813725773
828	0	0	700	20808	0	1	49744	1	0	72	17	0	36	0	1	0	34	17	0	0	4192	828	1	36	0	16	0	4	2	0	28	45552	21508	4	43440	64.556	7413760	0.201	34.387	0.0	99.345	14.252	0	0	0	0	0	500.719714128
865	0	0	645	665	665	1	2385	1	0	3	0	0	1	0	0	0	0	0	0	0	935	865	1	2	0	0	0	1	0	0	0	1450	1310	1	49232	0.0	6301696	11.054	24.697	0.0	46.805	12.24	0	0	0	0	0	50.9560944344
828	0	0	700	20808	0	1	24872	1	0	36	0	0	18	0	0	0	17	14	0	0	2096	828	1	18	0	0	0	2	14	0	14	22776	21508	4	55024	64.52	7043072	0.025	35.927	0.0	100.497	16.154	0	0	0	0	0	247.489974825
865	0	0	645	665	665	1	4770	1	0	6	2	0	2	0	1	0	0	0	0	0	1870	865	1	4	0	1	0	2	0	0	0	2900	1310	1	49232	0.0	6301696	11.057	24.689	0.0	46.803	12.234	0	0	0	0	0	101.916543811
828	0	0	700	20808	0	1	49744	1	0	72	17	0	36	0	1	0	34	15	0	0	4192	828	1	36	0	16	0	4	13	0	28	45552	21508	4	55024	64.546	7413760	0.003	35.907	0.0	100.459	16.133	0	0	0	0	0	495.167182632
865	0	0	645	665	665	1	4770	1	0	6	2	0	2	0	1	0	0	0	0	0	1870	865	1	4	0	1	0	2	0	0	0	2900	1310	1	49232	0.0	6301696	11.559	23.222	0.0	46.34	11.55	0	0	0	0	0	102.934829521
834	0	0	893	14319	0	1	35904	1	0	54	12	0	28	0	1	0	26	11	0	0	3644	834	1	26	0	11	0	4	1	0	18	32260	15212	4	31856	24.388	5931008	0.098	84.262	0.0	108.846	9.486	0	0	0	0	0	329.860536905
834	0	0	893	14319	0	1	35904	1	0	54	12	0	28	0	1	0	26	11	0	0	3644	834	1	26	0	11	0	4	8	0	18	32260	15212	4	46336	24.589	5931008	0.005	85.098	0.0	109.697	9.76	0	0	0	0	0	327.301567044
834	0	0	893	14319	0	1	17952	1	0	27	0	0	14	0	0	0	13	10	0	0	1822	834	1	13	0	0	0	2	10	0	9	16130	15212	4	43440	24.446	5560320	0.029	85.102	0.0	109.606	9.771	0	0	0	0	0	163.786654015
380	0	0	449	76295	75244	1	97044	1	0	126	11	40	62	0	1	0	60	11	0	0	5668	380	1	64	40	10	0	4	5	0	60	91376	72400	1	1396736	79.43	43648	0.039	27.476	0.0	106.984	11.749	0	0	0	0	0	907.088910491
380	0	0	449	76295	75244	1	97372	1	0	130	11	40	66	0	1	0	64	11	0	0	5996	380	1	64	40	10	0	4	9	0	60	91376	72400	1	1396736	79.127	43648	0.025	28.182	0.0	107.359	11.908	0	0	0	0	0	906.9756611
840	0	0	642	203	203	1	3790	1	0	6	2	0	2	0	1	0	0	0	0	0	1820	840	1	4	0	1	0	2	0	0	0	1970	845	1	63712	0.0	7969792	1.379	32.297	0.0	35.055	14.87	0	0	0	0	0	108.115818
840	0	0	642	203	203	1	3790	1	0	6	2	0	2	0	1	0	0	0	0	0	1820	840	1	4	0	1	0	2	0	0	0	1970	845	1	63712	0.0	7969792	1.071	33.057	0.0	35.199	15.131	0	0	0	0	0	107.673513452
776	0	0	699	7574	7574	1	9819	1	0	11	0	0	4	0	0	0	3	1	0	0	1056	776	1	7	0	0	0	1	1	0	5	8763	8273	2	63712	0.646	8155136	0.027	33.034	0.0	33.734	15.754	0	0	0	0	0	291.071322701
787	0	0	700	2574	2574	1	9102	1	0	14	4	0	6	0	1	0	4	0	0	0	1994	787	1	8	0	3	0	2	0	0	4	7108	3274	2	63712	0.318	8155136	0.372	31.905	0.0	32.967	15.882	0	0	0	0	0	276.094276094
776	0	0	699	7574	7574	1	19638	1	0	22	7	0	8	0	1	0	6	1	0	0	2112	776	1	14	0	6	0	2	0	0	10	17526	8273	2	57920	0.704	8155136	0.337	31.962	0.0	33.34	15.534	0	0	0	0	0	589.022195561
380	0	0	449	73796	75244	1	82945	1	0	114	0	42	58	0	0	0	57	21	0	0	4772	380	1	56	42	0	0	4	18	0	51	78173	74245	2	2330624	129.274	72832	0.027	28.18	0.0	157.508	11.91	0	0	0	0	0	526.608172283
787	0	0	700	2574	2574	1	9102	1	0	14	4	0	6	0	1	0	4	0	0	0	1994	787	1	8	0	3	0	2	0	0	4	7108	3274	2	63712	0.34	8155136	0.036	32.815	0.0	33.227	16.263	0	0	0	0	0	273.933848978
776	0	0	699	7574	7574	1	19638	1	0	22	7	0	8	0	1	0	6	1	0	0	2112	776	1	14	0	6	0	2	1	0	10	17526	8273	2	63712	0.742	8155136	0.003	33.027	0.0	33.775	15.744	0	0	0	0	0	581.435973353
843	0	0	667	15803	0	1	19569	1	0	32	0	3	17	0	0	0	16	13	0	0	2041	843	1	15	3	0	0	2	11	0	11	17528	16470	4	52128	64.149	6672384	0.029	35.47	0.0	99.677	15.112	0	0	0	0	0	196.32412693
843	0	0	667	17251	0	1	42174	1	0	66	15	0	34	0	1	0	32	14	0	0	4082	843	1	32	0	14	0	4	9	0	24	38092	17918	4	55024	64.231	7043072	0.011	35.467	0.0	99.72	15.108	0	0	0	0	0	422.924187726
843	0	0	667	17251	0	1	42174	1	0	66	15	0	34	0	1	0	32	18	0	0	4082	843	1	32	0	14	0	4	2	0	24	38092	17918	4	43440	65.399	7043072	0.125	33.311	0.0	98.96	14.766	0	0	0	0	0	426.172190784
784	0	0	892	214967	0	1	233233	1	0	237	0	39	78	0	0	0	77	5	0	0	6244	784	1	159	39	0	0	3	4	0	148	226989	215859	16	65535	274.517	8388480	0.03	45.639	0.0	320.216	10.827	0	0	0	0	0	728.361481
784	0	0	892	216415	0	1	469502	1	0	476	158	0	156	0	1	0	154	6	0	0	12488	784	1	320	0	157	0	6	3	0	298	457014	217307	16	65535	274.823	1619968	0.187	44.373	0.0	319.57	10.603	0	0	0	0	0	1469.16794443
784	0	0	892	216415	0	1	469502	1	0	476	158	0	156	0	1	0	154	6	0	0	12488	784	1	320	0	157	0	6	4	0	298	457014	217307	16	65535	274.514	1619968	0.002	45.631	0.0	320.149	10.819	0	0	0	0	0	1466.51090586
779	0	0	642	148	148	1	1779	1	0	3	0	0	1	0	0	0	0	0	0	0	849	779	1	2	0	0	0	1	0	0	0	930	790	1	63712	0.0	8155136	2.501	32.663	0.0	37.665	16.253	0	0	0	0	0	47.232178415
764	0	0	641	1889	1889	1	7428	1	0	12	3	0	6	0	1	0	4	2	0	0	1948	764	1	6	0	2	0	2	1	0	2	5480	2530	2	49232	0.109	6672384	0.041	23.285	0.0	23.476	10.84	0	0	0	0	0	316.40824672
764	0	0	641	1889	1889	1	3714	1	0	6	0	0	3	0	0	0	2	1	0	0	974	764	1	3	0	0	0	1	1	0	1	2740	2530	2	49232	0.112	6301696	0.028	23.288	0.0	23.456	10.847	0	0	0	0	0	158.339017735
790	0	0	645	5321	5321	1	9702	1	0	16	0	7	8	0	0	0	7	2	0	0	1350	790	1	8	7	0	0	1	1	0	5	8352	7792	4	62264	0.287	7784448	0.038	32.495	0.0	32.858	15.73	0	0	0	0	0	295.270558159
764	0	0	641	1889	1889	1	7428	1	0	12	3	0	6	0	1	0	4	2	0	0	1948	764	1	6	0	2	0	2	0	0	2	5480	2530	2	46336	0.097	6672384	0.361	22.387	0.0	23.206	10.607	0	0	0	0	0	320.089631992
801	0	0	641	803	803	1	2525	1	0	4	0	1	2	0	0	0	1	0	0	0	941	801	1	2	1	0	0	1	0	0	0	1584	1444	1	55024	0.0	7043072	0.029	34.473	0.0	34.531	15.112	0	0	0	0	0	73.1227013408
790	0	0	645	5321	5321	1	15192	1	0	24	6	0	12	0	1	0	10	4	0	0	2420	790	1	12	0	5	0	2	0	0	8	12772	5966	2	63712	0.518	7784448	0.213	31.657	0.0	32.601	15.244	0	0	0	0	0	465.997975522
779	0	0	642	148	148	1	3558	1	0	6	2	0	2	0	1	0	0	0	0	0	1698	779	1	4	0	1	0	2	0	0	0	1860	790	1	63712	0.0	8155136	2.89	31.94	0.0	37.72	15.921	0	0	0	0	0	94.3266171792
779	0	0	642	148	148	1	3558	1	0	6	2	0	2	0	1	0	0	0	0	0	1698	779	1	4	0	1	0	2	0	0	0	1860	790	1	63712	0.0	8155136	2.497	32.674	0.0	37.668	16.24	0	0	0	0	0	94.4568333864
790	0	0	645	5321	5321	1	15192	1	0	24	6	0	12	0	1	0	10	2	0	0	2420	790	1	12	0	5	0	2	1	0	8	12772	5966	2	62264	0.32	7784448	0.009	32.496	0.0	32.834	15.456	0	0	0	0	0	462.691112871
801	0	0	641	803	803	1	5050	1	0	8	2	0	4	0	1	0	2	1	0	0	1882	801	1	4	0	1	0	2	0	0	0	3168	1444	1	55024	0.0	7413760	0.266	33.664	0.0	34.196	15.311	0	0	0	0	0	147.678091005
801	0	0	641	803	803	1	5050	1	0	8	2	0	4	0	1	0	2	1	0	0	1882	801	1	4	0	1	0	2	0	0	0	3168	1444	1	55024	0.0	7413760	0.064	34.421	0.0	34.549	15.567	0	0	0	0	0	146.16920895
793	0	0	641	413	413	1	2353	1	0	7	0	0	4	0	0	0	3	0	0	0	1081	793	1	3	0	0	0	2	0	0	0	1272	1054	1	14600	0.0	1868800	0.04	23.202	0.0	23.282	10.906	0	0	0	0	0	101.065200584
793	0	0	641	413	413	1	4706	1	0	14	2	0	8	0	1	0	6	1	0	0	2162	793	1	6	0	1	0	4	0	0	0	2544	1054	1	14600	0.0	2023680	0.3	22.308	0.0	22.908	10.388	0	0	0	0	0	205.430417321
793	0	0	641	413	413	1	4706	1	0	14	2	0	8	0	1	0	6	1	0	0	2162	793	1	6	0	1	0	4	0	0	0	2544	1054	1	14600	0.0	2023680	0.041	23.194	0.0	23.276	10.905	0	0	0	0	0	202.182505585
399	0	0	370	1677	1677	1	3372	1	0	13	0	0	7	0	0	0	6	2	0	0	897	399	1	6	0	0	0	4	2	0	1	2475	2047	2	19840	0.12	19840	0.06	51.016	0.0	51.256	20.819	0	0	0	0	0	65.7874200094
399	0	0	370	1677	1677	1	6744	1	0	26	3	0	14	0	1	0	12	3	0	0	1794	399	1	12	0	2	0	8	2	0	2	4950	2047	2	19840	0.097	19840	0.151	50.121	0.0	50.52	20.584	0	0	0	0	0	133.491686461
399	0	0	370	1677	1677	1	6744	1	0	26	3	0	14	0	1	0	12	3	0	0	1794	399	1	12	0	2	0	8	2	0	2	4950	2047	2	19840	0.116	19840	0.078	51.014	0.0	51.286	20.813	0	0	0	0	0	131.497874664
375	0	0	340	10938	10938	1	26278	1	0	42	9	0	22	0	1	0	20	9	0	0	2306	375	1	20	0	8	0	4	8	0	14	23972	11278	2	37760	1.113	37760	0.001	17.81	0.0	18.925	7.195	0	0	0	0	0	1388.5336856
375	0	0	340	10938	10938	1	26278	1	0	42	9	0	22	0	1	0	20	9	0	0	2306	375	1	20	0	8	0	4	1	0	14	23972	11278	2	14720	0.884	37760	0.211	16.981	0.0	18.287	7.014	0	0	0	0	0	1436.97708755
375	0	0	340	10938	10938	1	13139	1	0	21	0	0	11	0	0	0	10	7	0	0	1153	375	1	10	0	0	0	2	7	0	7	11986	11278	2	34944	0.964	34944	0.027	17.942	0.0	18.96	7.267	0	0	0	0	0	692.985232068
807	0	0	647	63555	63555	1	140098	1	0	144	48	0	48	0	1	0	46	9	0	0	4974	807	1	96	0	47	0	2	8	0	86	135124	64202	8	63712	91.07	8155136	0.049	23.666	0.0	114.834	11.761	0	0	0	0	0	1220.00452828
807	0	0	647	63555	63555	1	140098	1	0	144	48	0	48	0	1	0	46	9	0	0	4974	807	1	96	0	47	0	2	7	0	86	135124	64202	8	63712	91.006	8155136	0.006	24.34	0.0	115.358	11.93	0	0	0	0	0	1214.46280275
807	0	0	647	63555	63555	1	70049	1	0	72	0	0	24	0	0	0	23	9	0	0	2487	807	1	48	0	0	0	1	9	0	43	67562	64202	8	63712	90.895	8155136	0.027	24.489	0.0	115.438	12.037	0	0	0	0	0	606.810582304
802	0	0	646	69143	69143	1	75981	1	0	77	0	0	26	0	0	0	25	0	0	0	2622	802	1	51	0	0	0	1	0	0	47	73359	69789	6	63712	132.094	8155136	0.025	33.204	0.0	165.348	16.423	0	0	0	0	0	459.521735975
1223	0	0	351	35	35	1	2115	1	0	7	0	0	4	0	0	0	3	0	0	0	1511	1223	1	3	0	0	0	2	0	0	0	604	386	1	14720	0.0	14720	0.036	17.152	0.0	17.224	7.976	0	0	0	0	0	122.793776126
1202	0	0	351	35	35	1	2094	1	0	7	0	0	4	0	0	0	3	0	0	0	1490	1202	1	3	0	0	0	2	0	0	0	604	386	1	14720	0.0	14720	0.022	17.189	0.0	17.233	7.694	0	0	0	0	0	121.511054372
802	0	0	646	69143	69143	1	151962	1	0	154	51	0	52	0	1	0	50	0	0	0	5244	802	1	102	0	50	0	2	0	0	94	146718	69789	6	63712	132.156	8155136	0.094	32.519	0.0	164.863	16.186	0	0	0	0	0	921.747147632
806	0	0	646	64452	64452	1	141888	1	0	144	48	0	48	0	1	0	46	1	0	0	4972	806	1	96	0	47	0	2	0	0	84	136916	65098	10	63712	130.903	8155136	0.065	33.707	0.0	164.74	16.723	0	0	0	0	0	861.284448221
806	0	0	646	64452	64452	1	141888	1	0	144	48	0	48	0	1	0	46	1	0	0	4972	806	1	96	0	47	0	2	0	0	84	136916	65098	10	63712	130.748	8155136	0.003	34.35	0.0	165.104	16.949	0	0	0	0	0	859.38559938
802	0	0	646	69143	69143	1	151962	1	0	154	51	0	52	0	1	0	50	0	0	0	5244	802	1	102	0	50	0	2	0	0	94	146718	69789	6	63712	132.089	8155136	0.002	33.198	0.0	165.291	16.419	0	0	0	0	0	919.360400748
1184	0	0	351	35	35	1	4152	1	0	14	2	0	8	0	1	0	6	2	0	0	2944	1184	1	6	0	1	0	4	1	0	0	1208	386	1	14720	0.0	15744	0.043	17.876	0.0	17.962	8.048	0	0	0	0	0	231.154659837
1204	0	0	351	35	35	1	4192	1	0	14	2	0	8	0	1	0	6	2	0	0	2984	1204	1	6	0	1	0	4	1	0	0	1208	386	1	14720	0.0	15744	0.025	16.854	0.0	16.904	8.116	0	0	0	0	0	247.988641742
1236	0	0	351	35	35	1	4256	1	0	14	2	0	8	0	1	0	6	2	0	0	3048	1236	1	6	0	1	0	4	1	0	0	1208	386	1	14720	0.0	15744	0.04	18.886	0.0	18.966	8.427	0	0	0	0	0	224.401560688
1204	0	0	351	35	35	1	4192	1	0	14	2	0	8	0	1	0	6	2	0	0	2984	1204	1	6	0	1	0	4	1	0	0	1208	386	1	14720	0.0	15744	0.167	15.993	0.0	16.327	7.811	0	0	0	0	0	256.752618362
1223	0	0	351	35	35	1	4230	1	0	14	2	0	8	0	1	0	6	2	0	0	3022	1223	1	6	0	1	0	4	1	0	0	1208	386	1	14720	0.0	15744	0.103	16.102	0.0	16.308	7.654	0	0	0	0	0	259.381898455
1236	0	0	351	35	35	1	4256	1	0	14	2	0	8	0	1	0	6	2	0	0	3048	1236	1	6	0	1	0	4	1	0	0	1208	386	1	14720	0.0	15744	0.116	17.512	0.0	17.744	7.826	0	0	0	0	0	239.855725879
1184	0	0	351	35	35	1	4152	1	0	14	2	0	8	0	1	0	6	2	0	0	2944	1184	1	6	0	1	0	4	1	0	0	1208	386	1	14720	0.0	15744	0.467	16.821	0.0	17.755	7.441	0	0	0	0	0	233.849619825
1202	0	0	351	35	35	1	4188	1	0	14	2	0	8	0	1	0	6	2	0	0	2980	1202	1	6	0	1	0	4	1	0	0	1208	386	1	14720	0.0	15744	0.115	15.883	0.0	16.113	7.45	0	0	0	0	0	259.914354869
1202	0	0	351	35	35	1	4188	1	0	14	2	0	8	0	1	0	6	2	0	0	2980	1202	1	6	0	1	0	4	2	0	0	1208	386	1	14720	0.0	15744	0.04	17.173	0.0	17.253	7.677	0	0	0	0	0	242.740392975
1236	0	0	351	35	35	1	2128	1	0	7	0	0	4	0	0	0	3	0	0	0	1524	1236	1	3	0	0	0	2	0	0	0	604	386	1	14720	0.0	14720	0.028	18.905	0.0	18.961	8.437	0	0	0	0	0	112.230367597
1097	0	0	338	35	35	1	1680	1	0	3	0	0	2	0	0	0	1	0	0	0	1237	1097	1	1	0	0	0	0	0	0	0	443	373	1	37760	0.0	37760	0.066	55.3	0.0	55.432	27.65	0	0	0	0	0	30.3074036658
1184	0	0	351	35	35	1	2076	1	0	7	0	0	4	0	0	0	3	0	0	0	1472	1184	1	3	0	0	0	2	0	0	0	604	386	1	14720	0.0	14720	0.039	17.917	0.0	17.995	8.047	0	0	0	0	0	115.365379272
1223	0	0	351	35	35	1	4230	1	0	14	2	0	8	0	1	0	6	2	0	0	3022	1223	1	6	0	1	0	4	1	0	0	1208	386	1	14720	0.0	15744	0.018	17.138	0.0	17.174	7.997	0	0	0	0	0	246.302550367
1204	0	0	351	35	35	1	2096	1	0	7	0	0	4	0	0	0	3	0	0	0	1492	1204	1	3	0	0	0	2	0	0	0	604	386	1	14720	0.0	14720	0.035	16.958	0.0	17.028	8.171	0	0	0	0	0	123.091378905
1097	0	0	338	35	35	1	3360	1	0	6	2	0	4	0	1	0	2	1	0	0	2474	1097	1	2	0	1	0	0	0	0	0	886	373	1	37760	0.0	40576	0.363	54.087	0.0	54.813	27.043	0	0	0	0	0	61.299326802
1097	0	0	338	35	35	1	3360	1	0	6	2	0	4	0	1	0	2	1	0	0	2474	1097	1	2	0	1	0	0	0	0	0	886	373	1	37760	0.0	40576	0.07	55.274	0.0	55.414	27.637	0	0	0	0	0	60.6344966976
1183	0	0	351	35	35	1	3978	1	0	12	2	0	8	0	1	0	6	1	0	0	2926	1183	1	4	0	1	0	2	1	0	0	1052	386	1	16768	0.0	16768	20.406	15.711	0.0	56.523	7.855	0	0	0	0	0	70.3784300196
1213	0	0	351	35	35	1	4038	1	0	12	2	0	8	0	1	0	6	1	0	0	2986	1213	1	4	0	1	0	2	1	0	0	1052	386	1	16768	0.0	16768	19.926	16.748	0.0	56.6	8.374	0	0	0	0	0	71.3427561837
1193	0	0	351	35	35	1	3998	1	0	12	2	0	8	0	1	0	6	1	0	0	2946	1193	1	4	0	1	0	2	1	0	0	1052	386	1	16768	0.0	16768	20.2	19.862	0.0	60.262	9.931	0	0	0	0	0	66.3436328034
1213	0	0	351	35	35	1	4038	1	0	12	2	0	8	0	1	0	6	1	0	0	2986	1213	1	4	0	1	0	2	1	0	0	1052	386	1	16768	0.0	16768	20.118	15.919	0.0	56.155	7.959	0	0	0	0	0	71.9081114772
1193	0	0	351	35	35	1	3998	1	0	12	2	0	8	0	1	0	6	1	0	0	2946	1193	1	4	0	1	0	2	1	0	0	1052	386	1	16768	0.0	16768	20.429	18.879	0.0	59.737	9.439	0	0	0	0	0	66.9266953479
1193	0	0	351	35	35	1	1999	1	0	6	0	0	4	0	0	0	3	1	0	0	1473	1193	1	2	0	0	0	1	1	0	0	526	386	1	16768	0.0	16768	20.199	19.877	0.0	60.275	9.938	0	0	0	0	0	33.164661966
1213	0	0	351	35	35	1	2019	1	0	6	0	0	4	0	0	0	3	1	0	0	1493	1213	1	2	0	0	0	1	1	0	0	526	386	1	16768	0.0	16768	19.942	16.761	0.0	56.645	8.38	0	0	0	0	0	35.6430399859
1183	0	0	351	35	35	1	1989	1	0	6	0	0	4	0	0	0	3	1	0	0	1463	1183	1	2	0	0	0	1	1	0	0	526	386	1	16768	0.0	16768	19.935	16.592	0.0	56.462	8.296	0	0	0	0	0	35.2272324749
1194	0	0	351	35	35	1	2000	1	0	6	0	0	4	0	0	0	3	1	0	0	1474	1194	1	2	0	0	0	1	1	0	0	526	386	1	16768	0.0	16768	20.022	18.981	0.0	59.025	9.49	0	0	0	0	0	33.8839474799
1186	0	0	351	35	35	1	1712	1	0	2	0	0	1	0	0	0	0	0	0	0	1256	1186	1	1	0	0	0	0	0	0	0	456	386	1	40576	0.0	40576	17.443	19.881	0.0	54.767	9.94	0	0	0	0	0	31.2597001844
1186	0	0	351	35	35	1	3424	1	0	4	2	0	2	0	1	0	0	0	0	0	2512	1186	1	2	0	1	0	0	0	0	0	912	386	1	40576	0.0	40576	17.973	18.877	0.0	54.823	9.438	0	0	0	0	0	62.4555387337
1183	0	0	351	35	35	1	3978	1	0	12	2	0	8	0	1	0	6	1	0	0	2926	1183	1	4	0	1	0	2	1	0	0	1052	386	1	16768	0.0	16768	19.944	16.564	0.0	56.452	8.282	0	0	0	0	0	70.4669453695
1197	0	0	351	35	35	1	1933	1	0	5	0	0	3	0	0	0	2	1	0	0	1407	1197	1	2	0	0	0	1	1	0	0	526	386	1	16768	0.0	16768	0.116	19.119	0.0	19.351	9.559	0	0	0	0	0	99.8914784766
801	0	0	649	162719	162719	1	176489	1	0	176	0	0	58	0	0	0	57	3	0	0	4861	801	1	118	0	0	0	1	3	0	110	171628	163368	14	63712	200.894	8155136	0.013	23.005	0.0	223.925	10.761	0	0	0	0	0	788.161214692
1186	0	0	351	35	35	1	3424	1	0	4	2	0	2	0	1	0	0	0	0	0	2512	1186	1	2	0	1	0	0	0	0	0	912	386	1	40576	0.0	40576	17.456	19.865	0.0	54.777	9.932	0	0	0	0	0	62.5079869288
1194	0	0	351	35	35	1	4000	1	0	12	2	0	8	0	1	0	6	1	0	0	2948	1194	1	4	0	1	0	2	1	0	0	1052	386	1	16768	0.0	16768	20.024	18.965	0.0	59.013	9.482	0	0	0	0	0	67.7816752241
1197	0	0	351	35	35	1	3866	1	0	10	2	0	6	0	1	0	4	1	0	0	2814	1197	1	4	0	1	0	2	1	0	0	1052	386	1	16768	0.0	16768	0.312	18.255	0.0	18.879	9.127	0	0	0	0	0	204.777795434
1194	0	0	351	35	35	1	4000	1	0	12	2	0	8	0	1	0	6	1	0	0	2948	1194	1	4	0	1	0	2	1	0	0	1052	386	1	16768	0.0	16768	20.214	18.054	0.0	58.482	9.027	0	0	0	0	0	68.3971136418
